Category,University,Faculty,Program,2022,2023,2024
علوم الإعلامية,جامعة قرطاج,المعهد العالي لتكنولوجيا المعلومات والإتصال ببرج السدرية,الإجازة في تكنولوجيات المعلومات والاتصالات,145.5682,147.6814,122.663
علوم الإعلامية,جامعة قرطاج,المعهد العالي لتكنولوجيا المعلومات والإتصال ببرج السدرية,الإجازة في هندسة نظم الإعلامية,168.509,170.9379,152.965
علوم الإعلامية,جامعة قرطاج,المعهد العالي لتكنولوجيا المعلومات والإتصال ببرج السدرية,الإجازة في الإلكترونيك والكهروتقنية والآلية,168.204,167.7279,157.9748
علوم الإعلامية,جامعة قرطاج,المعهد العالي لتكنولوجيا المعلومات والإتصال ببرج السدرية,الإجازة في علوم الإعلامية,188.6731,187.8011,171.291
علوم الإعلامية,جامعة الزيتونة,المعهد العالي لأصول الدين بتونس,الإجازة في العلوم الشرعية,98.2669,96.8166,98.5499
علوم الإعلامية,جامعة الزيتونة,المعهد العالي لأصول الدين بتونس,الإجازة في فنون التراث الإسلامي,85.4498,128.195,
علوم الإعلامية,جامعة الزيتونة,المعهد العالي للحضارة الإسلامية بتونس,الإجازة في العلوم الإسلامية,113.7678,102.037,89.0857
علوم الإعلامية,جامعة سوسة,كلية الحقوق والعلوم السياسية بسوسة,الإجازة في القانون,97.9233,133.875,115.69
علوم الإعلامية,جامعة سوسة,كلية الآداب والعلوم الإنسانية بسوسة,الإجازة في العربية,134.2797,,
علوم الإعلامية,جامعة سوسة,كلية الآداب والعلوم الإنسانية بسوسة,الإجازة في الإنقليزية,126.615,128.935,128.99
علوم الإعلامية,جامعة سوسة,كلية الآداب والعلوم الإنسانية بسوسة,الإجازة في الفرنسية,96.805,93.3965,105.335
علوم الإعلامية,جامعة سوسة,كلية الآداب والعلوم الإنسانية بسوسة,الإجازة في الأنتروبولوجيا,116.8905,,
علوم الإعلامية,جامعة سوسة,المعهد العالى للتصرف بسوسة,الإجازة في إعلامية التصرف,128.1111,131.915,125.495
علوم الإعلامية,جامعة سوسة,المعهد العالى للتصرف بسوسة,الإجازة في علوم التصرف,116.38,112.7,110.1
علوم الإعلامية,جامعة سوسة,المعهد العالي للموسيقى بسوسة,الإجازة في الموسيقى و العلوم الموسيقية,94.2135,,
علوم الإعلامية,جامعة سوسة,المعهد العالي للموسيقى بسوسة,الاجازة في هندسة وتقنيات الصوت,84.4865,88.1802,92.0451
علوم الإعلامية,جامعة سوسة,المعهد العالى للفنون الجميلة بسوسة,الإجازة في المحافظة على الممتلكات الثقافية و ترميمها,111.025,119.965,87.1626
علوم الإعلامية,جامعة سوسة,المعهد العالى للفنون الجميلة بسوسة,الإجازة في الفنون التشكيلية,79.7818,78.0185,85.6184
علوم الإعلامية,جامعة سوسة,المعهد العالى للفنون الجميلة بسوسة,الإجازة في تصميم الفضاء,99.5919,100.6442,99.5464
علوم الإعلامية,جامعة سوسة,المعهد العالى للفنون الجميلة بسوسة,الاجازة في تصميم المنتوج,93.6357,92.8118,83.3375
علوم الإعلامية,جامعة سوسة,المعهد العالى للفنون الجميلة بسوسة,الاجازة في تصميم الصورة,83.945,77.1666,88.9351
علوم الإعلامية,جامعة سوسة,المعهد العالي للاعلامية و تكنولوجيات الاتصال بسوسة,الإجازة في علوم الإعلامية,155.0484,151.695,133.465
علوم الإعلامية,جامعة سوسة,المعهد العالي للاعلامية و تكنولوجيات الاتصال بسوسة,الإجازة في هندسة نظم الإعلامية,143.135,140.04,126.0942
علوم الإعلامية,جامعة سوسة,المعهد العالي للاعلامية و تكنولوجيات الاتصال بسوسة,الإجازة في تكنولوجيات المعلومات والاتصالات,121.2033,123.7972,106.1917
علوم الإعلامية,جامعة سوسة,المعهد العالي للنقل واللوجستية بسوسة,الإجازة في الهندسة اللوجستية,107.2372,108.94,105.7043
علوم الإعلامية,جامعة سوسة,المعهد العالي للنقل واللوجستية بسوسة,الاجازة في علوم النقل,81.1481,88.5036,80.2769
علوم الإعلامية,جامعة سوسة,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,مرحلة تحضيرية مندمجة-علمية,189.7783,188.3083,178.5233
علوم الإعلامية,جامعة سوسة,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,الإجازة في الهندسة المدنية,117.7233,127.4245,93.0658
علوم الإعلامية,جامعة سوسة,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,الإجازة في الهندسة الميكانيكية,114.6505,113.2809,114.5756
علوم الإعلامية,جامعة سوسة,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,الإجازة في الإلكترونيك والكهروتقنية والآلية,118.4918,117.4165,94.9277
علوم الإعلامية,جامعة سوسة,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,الإجازة في الإلكتروميكانيك,124.21,113.8,103.795
علوم الإعلامية,جامعة سوسة,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,الإجازة في علوم الإعلامية,177.2776,180.285,171.933
علوم الإعلامية,جامعة سوسة,المعهد العالي للعلوم التطبيقية و التكنولوجيا بسوسة,الإجازة في هندسة نظم الإعلامية,149.5272,155.885,146.9324
علوم الإعلامية,جامعة سوسة,المعهد العالي للمالية و الجباية بسوسة,الإجازة في علوم التصرف,105.275,102.72,102.765
علوم الإعلامية,جامعة سوسة,معهد الدراسات التجارية العليا بسوسة,الإجازة في علوم التصرف,103.315,144.415,125.6073
علوم الإعلامية,جامعة سوسة,المدرسة العليا للعلوم والتكنولوجيا بحمام سوسة,الإجازة في الرياضيات,100.9545,175.587,137.6
علوم الإعلامية,جامعة سوسة,المدرسة العليا للعلوم والتكنولوجيا بحمام سوسة,مرحلة تحضيرية علمية,129.6,128.645,113.605
علوم الإعلامية,جامعة سوسة,المدرسة العليا للعلوم والتكنولوجيا بحمام سوسة,الإجازة في الإلكترونيك والكهروتقنية والآلية,114.615,112.8476,106.3575
